environment,task,response_regime,horizon,estimator,denominator_contract,clipping_contract,support_contract,independent_logged_datasets,minimum_policy_empirical_coverage,minimum_policy_coverage_ci_low,coverage_gate,rank_gate,pairwise_gate,sign_gate,false_improvement_probability,false_improvement_gate,median_ess,ess_gate,support_gate,finite_gate,approved_known_value_tuple,retrospective_ehr_ope_authorized,authorization_boundary
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,IS,misspecified_behavior,20,masked,200,0.0,1.734723476e-18,False,False,False,False,0.397,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,IS,misspecified_behavior,none,masked,200,0.0,1.734723476e-18,False,False,False,False,0.397,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,IS,paper_lstm_h16,20,masked,200,0.0,1.734723476e-18,False,False,False,False,0.4,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,IS,paper_lstm_h16,none,masked,200,0.0,1.734723476e-18,False,False,False,False,0.4,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,PDIS,crossfit_stronger,20,masked,200,0.0,1.734723476e-18,False,False,False,False,0.374,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,PDIS,crossfit_stronger,none,masked,200,0.0,1.734723476e-18,False,False,False,False,0.358,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,PDIS,exact_behavior,20,masked,200,0.005,0.0008831687156,False,False,False,False,0.303,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,PDIS,exact_behavior,none,masked,200,0.08,0.04984058589,False,False,False,False,0.276,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,PDIS,misspecified_behavior,20,masked,200,0.0,1.734723476e-18,False,False,False,False,0.331,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,PDIS,misspecified_behavior,none,masked,200,0.0,1.734723476e-18,False,False,False,False,0.331,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,PDIS,paper_lstm_h16,20,masked,200,0.0,1.734723476e-18,False,False,False,False,0.372,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,PDIS,paper_lstm_h16,none,masked,200,0.0,1.734723476e-18,False,False,False,False,0.372,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,WDR,crossfit_stronger,20,masked,200,0.0,1.734723476e-18,False,False,False,False,0.38,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,WDR,crossfit_stronger,none,masked,200,0.0,1.734723476e-18,False,False,False,False,0.377,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,WDR,exact_behavior,20,masked,200,0.0,1.734723476e-18,False,False,False,False,0.378,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,WDR,exact_behavior,none,masked,200,0.0,1.734723476e-18,False,False,False,False,0.378,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,WDR,misspecified_behavior,20,masked,200,0.0,1.734723476e-18,False,False,False,False,0.374,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,WDR,misspecified_behavior,none,masked,200,0.0,1.734723476e-18,False,False,False,False,0.374,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,WDR,paper_lstm_h16,20,masked,200,0.0,1.734723476e-18,False,False,False,False,0.371,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,WDR,paper_lstm_h16,none,masked,200,0.0,1.734723476e-18,False,False,False,False,0.371,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,WIS,crossfit_stronger,20,masked,200,0.0,1.734723476e-18,False,False,False,False,0.393,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,WIS,crossfit_stronger,none,masked,200,0.0,1.734723476e-18,False,False,False,False,0.393,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,WIS,exact_behavior,20,masked,200,0.0,1.734723476e-18,False,False,False,False,0.398,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,WIS,exact_behavior,none,masked,200,0.0,1.734723476e-18,False,False,False,False,0.398,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,WIS,misspecified_behavior,20,masked,200,0.0,1.734723476e-18,False,False,False,False,0.397,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,WIS,misspecified_behavior,none,masked,200,0.0,1.734723476e-18,False,False,False,False,0.397,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,WIS,paper_lstm_h16,20,masked,200,0.0,1.734723476e-18,False,False,False,False,0.393,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,WIS,paper_lstm_h16,none,masked,200,0.0,1.734723476e-18,False,False,False,False,0.393,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,WPDIS,crossfit_stronger,20,masked,200,0.0,1.734723476e-18,False,False,False,False,0.387,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,WPDIS,crossfit_stronger,none,masked,200,0.0,1.734723476e-18,False,False,False,False,0.386,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,WPDIS,exact_behavior,20,masked,200,0.0,1.734723476e-18,False,False,False,False,0.391,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,WPDIS,exact_behavior,none,masked,200,0.0,1.734723476e-18,False,False,False,False,0.391,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,WPDIS,misspecified_behavior,20,masked,200,0.0,1.734723476e-18,False,False,False,False,0.391,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,WPDIS,misspecified_behavior,none,masked,200,0.0,1.734723476e-18,False,False,False,False,0.391,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,WPDIS,paper_lstm_h16,20,masked,200,0.0,1.734723476e-18,False,False,False,False,0.387,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,WPDIS,paper_lstm_h16,none,masked,200,0.0,1.734723476e-18,False,False,False,False,0.387,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,support_restricted_WPDIS,crossfit_stronger,20,masked,200,0.0,1.734723476e-18,False,False,False,False,0.387,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,support_restricted_WPDIS,crossfit_stronger,none,masked,200,0.0,1.734723476e-18,False,False,False,False,0.386,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,support_restricted_WPDIS,exact_behavior,20,masked,200,0.0,1.734723476e-18,False,False,False,False,0.391,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,support_restricted_WPDIS,exact_behavior,none,masked,200,0.0,1.734723476e-18,False,False,False,False,0.391,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,support_restricted_WPDIS,misspecified_behavior,20,masked,200,0.0,1.734723476e-18,False,False,False,False,0.391,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,support_restricted_WPDIS,misspecified_behavior,none,masked,200,0.0,1.734723476e-18,False,False,False,False,0.391,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,support_restricted_WPDIS,paper_lstm_h16,20,masked,200,0.0,1.734723476e-18,False,False,False,False,0.387,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,support_restricted_WPDIS,paper_lstm_h16,none,masked,200,0.0,1.734723476e-18,False,False,False,False,0.387,False,0.5,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,CWPDIS,crossfit_stronger,20,masked,200,0.39,0.3250834314,False,True,True,True,0.211,False,17.18288112,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,CWPDIS,crossfit_stronger,none,masked,200,0.39,0.3250834314,False,True,True,True,0.211,False,14.05851378,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,CWPDIS,exact_behavior,20,masked,200,0.39,0.3250834314,False,True,True,True,0.219,False,19.91768859,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,CWPDIS,exact_behavior,none,masked,200,0.39,0.3250834314,False,True,True,True,0.221,False,18.5742922,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,CWPDIS,misspecified_behavior,20,masked,200,0.39,0.3250834314,False,True,True,True,0.218,False,20.09534173,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,CWPDIS,misspecified_behavior,none,masked,200,0.39,0.3250834314,False,True,True,True,0.218,False,19.7483791,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,CWPDIS,paper_lstm_h16,20,masked,200,0.39,0.3250834314,False,True,True,True,0.225,False,21.22758581,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,CWPDIS,paper_lstm_h16,none,masked,200,0.39,0.3250834314,False,True,True,True,0.225,False,21.22758581,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,DR,crossfit_stronger,20,masked,200,0.045,0.023852543,False,True,True,True,0.484,False,17.18288112,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,DR,crossfit_stronger,none,masked,200,0.135,0.09446570455,False,True,True,True,0.298,False,14.05851378,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,DR,exact_behavior,20,masked,200,0.05,0.0273826456,False,True,True,True,0.479,False,19.91768859,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,DR,exact_behavior,none,masked,200,0.595,0.5257971008,False,True,True,True,0.196,False,18.5742922,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,DR,misspecified_behavior,20,masked,200,0.05,0.0273826456,False,True,True,True,0.481,False,20.09534173,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,DR,misspecified_behavior,none,masked,200,0.28,0.2223688977,False,True,True,True,0.361,False,19.7483791,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,DR,paper_lstm_h16,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.557,False,21.22758581,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,DR,paper_lstm_h16,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.557,False,21.22758581,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,FQE,crossfit_stronger,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.642,False,17.18288112,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,FQE,crossfit_stronger,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.642,False,14.05851378,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,FQE,exact_behavior,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.642,False,19.91768859,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,FQE,exact_behavior,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.642,False,18.5742922,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,FQE,misspecified_behavior,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.642,False,20.09534173,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,FQE,misspecified_behavior,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.642,False,19.7483791,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,FQE,paper_lstm_h16,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.642,False,21.22758581,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,FQE,paper_lstm_h16,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.642,False,21.22758581,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,IS,crossfit_stronger,20,masked,200,0.005,0.0008831687156,False,True,True,True,0.478,False,17.18288112,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,IS,crossfit_stronger,none,masked,200,0.005,0.0008831687156,False,True,True,True,0.294,False,14.05851378,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,IS,exact_behavior,20,masked,200,0.065,0.03837635465,False,True,True,True,0.459,False,19.91768859,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,IS,exact_behavior,none,masked,200,0.605,0.5358834916,False,True,True,True,0.193,False,18.5742922,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,IS,misspecified_behavior,20,masked,200,0.065,0.03837635465,False,True,True,True,0.487,False,20.09534173,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,IS,misspecified_behavior,none,masked,200,0.195,0.1460552053,False,True,True,True,0.37,False,19.7483791,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,IS,paper_lstm_h16,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.587,False,21.22758581,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,IS,paper_lstm_h16,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.587,False,21.22758581,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,PDIS,crossfit_stronger,20,masked,200,0.005,0.0008831687156,False,True,True,True,0.478,False,17.18288112,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,PDIS,crossfit_stronger,none,masked,200,0.005,0.0008831687156,False,True,True,True,0.294,False,14.05851378,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,PDIS,exact_behavior,20,masked,200,0.065,0.03837635465,False,True,True,True,0.459,False,19.91768859,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,PDIS,exact_behavior,none,masked,200,0.605,0.5358834916,False,True,True,True,0.193,False,18.5742922,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,PDIS,misspecified_behavior,20,masked,200,0.065,0.03837635465,False,True,True,True,0.487,False,20.09534173,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,PDIS,misspecified_behavior,none,masked,200,0.195,0.1460552053,False,True,True,True,0.37,False,19.7483791,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,PDIS,paper_lstm_h16,20,masked,200,0.0,1.734723476e-18,False,True,True,True,0.587,False,21.22758581,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,PDIS,paper_lstm_h16,none,masked,200,0.0,1.734723476e-18,False,True,True,True,0.587,False,21.22758581,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,WDR,crossfit_stronger,20,masked,200,0.38,0.3155900585,False,True,True,True,0.232,False,17.18288112,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,WDR,crossfit_stronger,none,masked,200,0.38,0.3155900585,False,True,True,True,0.232,False,14.05851378,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,WDR,exact_behavior,20,masked,200,0.38,0.3155900585,False,True,True,True,0.235,False,19.91768859,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,WDR,exact_behavior,none,masked,200,0.38,0.3155900585,False,True,True,True,0.237,False,18.5742922,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,WDR,misspecified_behavior,20,masked,200,0.38,0.3155900585,False,True,True,True,0.219,False,20.09534173,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,WDR,misspecified_behavior,none,masked,200,0.38,0.3155900585,False,True,True,True,0.219,False,19.7483791,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,WDR,paper_lstm_h16,20,masked,200,0.335,0.2732408698,False,True,True,True,0.215,False,21.22758581,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,WDR,paper_lstm_h16,none,masked,200,0.335,0.2732408698,False,True,True,True,0.215,False,21.22758581,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
respiratory_null_response_v1,respiratory,null_response,1,WIS,crossfit_stronger,20,masked,200,0.39,0.3250834314,False,True,True,True,0.211,False,17.18288112,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
